accession	barcode	segment_name	space	segment_subtype	clade	gl_clade
A/swine/Iowa/A02636360/2022	A02636360	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02636508/2022	A02636508	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02636390/2022	A02636390	NA		N1	classicalSwine	N1.C.3.2
A/swine/Minnesota/A027121768/2022		NA		N1	classicalSwine	N1.C.3.2
A/swine/Kansas/A02636331/2022	A02636331	NA		N1	classicalSwine	N1.C.3.2
A/swine/Nebraska/A02636471/2022	A02636471	NA		N1	classicalSwine	N1.C.3.2
A/swine/Illinois/A02636467/2022	A02636467	NA		N1	classicalSwine	N1.C.3.2
A/swine/Minnesota/A02636636/2022	A02636636	NA		N1	classicalSwine	N1.C.3.2
A/swine/South_Dakota/A01678669/2022	A01678669	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02636372/2022	A02636372	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02636373/2022	A02636373	NA		N1	classicalSwine	N1.C.3.2
A/swine/Minnesota/A02636433/2022	A02636433	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02636601/2022	A02636601	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02750621/2022	A02750621	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02636442/2022	A02636442	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02751113/2022	A02751113	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02861244/2023	A02861244	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02636439/2022	A02636439	NA		N1	classicalSwine	N1.C.3.2
A/swine/Illinois/A02636452/2022	A02636452	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02636462/2022	A02636462	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02861693/2023	A02861693	NA		N1	classicalSwine	N1.C.3.2
A/swine/Indiana/A02636365/2022	A02636365	NA		N1	classicalSwine	N1.C.2.1
A/swine/Indiana/A02750745/2022	A02750745	NA		N1	classicalSwine	N1.C.2.1
A/swine/Iowa/A02636482/2022	A02636482	NA		N1	classicalSwine	N1.C.2.1
A/swine/North_Carolina/A02711698/2022	A02711698	NA		N1	classicalSwine	N1.C.2.1
A/swine/North_Carolina/A02711829/2022	A02711829	NA		N1	classicalSwine	N1.C.2.1
A/swine/North_Carolina/A02636528/2022	A02636528	NA		N1	classicalSwine	N1.C.2.1
A/swine/North_Carolina/A02751227/2022	A02751227	NA		N1	classicalSwine	N1.C.2.1
A/swine/Iowa/A02751020/2022	A02751020	NA		N1	classicalSwine	N1.C.2.1
A/swine/Iowa/A02751424/2022	A02751424	NA		N1	classicalSwine	N1.C.2.1
A/swine/Iowa/A02750752/2022	A02750752	NA		N1	classicalSwine	N1.C.2.1
A/swine/Iowa/A02750784/2022	A02750784	NA		N1	classicalSwine	N1.C.2.1
A/swine/Iowa/A02750799/2022	A02750799	NA		N1	classicalSwine	N1.C.2.1
A/swine/Iowa/A02750877/2022	A02750877	NA		N1	classicalSwine	N1.C.2.1
A/swine/North_Carolina/A02636642/2022	A02636642	NA		N1	classicalSwine	N1.C.2.1
A/swine/North_Carolina/A02710698/2022	A02710698	NA		N1	classicalSwine	N1.C.2.1
A/swine/Iowa/A02751312/2022	A02751312	NA		N1	classicalSwine	N1.C.2.1
A/swine/Pennsylvania/A02751208/2022	A02751208	NA		N1	classicalSwine	N1.C.2.1
A/swine/Iowa/A02751591/2023	A02751591	NA		N1	classicalSwine	N1.C.2.1
A/swine/Pennsylvania/A02751509/2023	A02751509	NA		N1	classicalSwine	N1.C.2.1
A/swine/Pennsylvania/A02751510/2023	A02751510	NA		N1	classicalSwine	N1.C.2.1
A/swine/Indiana/A02861559/2023	A02861559	NA		N1	classicalSwine	N1.C.2.1
A/swine/Iowa/A02751533/2023	A02751533	NA		N1	classicalSwine	N1.C.2.1
A/swine/Iowa/A02861446/2023	A02861446	NA		N1	classicalSwine	N1.C.2.1
A/swine/Illinois/A02861420/2023	A02861420	NA		N1	classicalSwine	N1.C.2.1
A/swine/Illinois/A02751395/2022	A02751395	NA		N1	classicalSwine	N1.C.2.1
A/swine/Minnesota/A02751397/2022	A02751397	NA		N1	classicalSwine	N1.C.2.1
A/swine/Minnesota/A02750814/2022	A02750814	NA		N1	classicalSwine	N1.C.2.1
A/swine/Iowa/A02751457/2023	A02751457	NA		N1	classicalSwine	N1.C.2.1
A/swine/Iowa/A02750864/2022	A02750864	NA		N1	classicalSwine	N1.C.2.1
A/swine/Iowa/A02751276/2022	A02751276	NA		N1	classicalSwine	N1.C.2.1
A/swine/Oklahoma/A02751135/2022	A02751135	NA		N1	classicalSwine	N1.C.2.1
A/swine/Oklahoma/A02712645/2023	A02712645	NA		N1	classicalSwine	N1.C.2.1
A/swine/Ohio/A02684972/2022	A02684972	NA		N1	classicalSwine	N1.C.2.1
A/swine/Ohio/A02685089/2022	A02685089	NA		N1	classicalSwine	N1.C.2.1
A/swine/Ohio/A02750967/2022	A02750967	NA		N1	classicalSwine	N1.C.2.1
A/swine/Ohio/A02861708/2023	A02861708	NA		N1	classicalSwine	N1.C.2.1
A/swine/Ohio/A02861762/2023	A02861762	NA		N1	classicalSwine	N1.C.2.1
A/swine/Ohio/A02861345/2023	A02861345	NA		N1	classicalSwine	N1.C.2.1
A/swine/Indiana/A02861369/2023	A02861369	NA		N1	classicalSwine	N1.C.2.1
A/swine/Indiana/A02861373/2023	A02861373	NA		N1	classicalSwine	N1.C.2.1
A/swine/Michigan/A02861361/2023	A02861361	NA		N1	classicalSwine	N1.C.2.1
A/swine/Indiana/A02861669/2023	A02861669	NA		N1	classicalSwine	N1.C.2.1
A/swine/Iowa/A02861773/2023	A02861773	NA		N1	classicalSwine	N1.C.2.1
A/swine/Indiana/A02861290/2023	A02861290	NA		N1	classicalSwine	N1.C.2.1
A/swine/Iowa/A02861648/2023	A02861648	NA		N1	classicalSwine	N1.C.2.1
A/swine/Maryland/A01104153/2023	A01104153	NA		N1	classicalSwine	N1.C.2.1
A/swine/Iowa/A02750629/2022	A02750629	NA		N1	classicalSwine	N1.C.2.1
A/swine/Iowa/A02750792/2022	A02750792	NA		N1	classicalSwine	N1.C.2.1
A/swine/Iowa/A02750820/2022	A02750820	NA		N1	classicalSwine	N1.C.2.1
A/swine/Colorado/A02712631/2022	A02712631	NA		N1	classicalSwine	N1.C.2.1
A/swine/Oklahoma/A02711592/2022	A02711592	NA		N1	classicalSwine	N1.C.2.1
A/swine/Oklahoma/A02712630/2022	A02712630	NA		N1	classicalSwine	N1.C.2.1
A/swine/Colorado/A02712634/2022	A02712634	NA		N1	classicalSwine	N1.C.2.1
A/swine/Colorado/A02978514/2023	A02978514	NA		N1	classicalSwine	N1.C.2.1
A/swine/Colorado/A02712635/2022	A02712635	NA		N1	classicalSwine	N1.C.2.1
A/swine/Oklahoma/A02712163/2022	A02712163	NA		N1	classicalSwine	N1.C.2.1
A/swine/Indiana/A02750819/2022	A02750819	NA		N1	classicalSwine	N1.C.2.1
A/swine/Illinois/A02750979/2022	A02750979	NA		N1	classicalSwine	N1.C.2.1
A/swine/Illinois/A02861722/2023	A02861722	NA		N1	classicalSwine	N1.C.2.1
A/swine/Iowa/A02861258/2023	A02861258	NA		N1	classicalSwine	N1.C.2.1
A/swine/Illinois/A02861374/2023	A02861374	NA		N1	classicalSwine	N1.C.2.1
A/swine/Illinois/A02861578/2023	A02861578	NA		N1	classicalSwine	N1.C.2.1
A/swine/Iowa/A02750990/2022	A02750990	NA		N1	classicalSwine	N1.C.2.1
A/swine/Illinois/A02861581/2023	A02861581	NA		N1	classicalSwine	N1.C.2.1
A/swine/Iowa/A02751559/2023	A02751559	NA		N1	classicalSwine	N1.C.2.1
A/swine/Illinois/A02861792/2023	A02861792	NA		N1	classicalSwine	N1.C.2.1
A/swine/Illinois/A02636444/2022	A02636444	NA		N1	classicalSwine	N1.C.2.1
A/swine/Illinois/A02751593/2023	A02751593	NA		N1	classicalSwine	N1.C.2.1
A/swine/Illinois/A02751327/2022	A02751327	NA		N1	classicalSwine	N1.C.2.1
A/swine/Illinois/A02861536/2023	A02861536	NA		N1	classicalSwine	N1.C.2.1
A/swine/Iowa/A02861515/2023	A02861515	NA		N1	classicalSwine	N1.C.2.1
A/swine/Iowa/A02861634/2023	A02861634	NA		N1	classicalSwine	N1.C.2.1
A/swine/Illinois/A02751456/2023	A02751456	NA		N1	classicalSwine	N1.C.2.1
A/swine/Iowa/A02751297/2022	A02751297	NA		N1	classicalSwine	N1.C.2.1
A/swine/Indiana/A02751384/2022	A02751384	NA		N1	classicalSwine	N1.C.2.1
A/swine/Illinois/A02750731/2022	A02750731	NA		N1	classicalSwine	N1.C.2.1
A/swine/Indiana/A02750652/2022	A02750652	NA		N1	classicalSwine	N1.C.2.1
A/swine/Indiana/A02750668/2022	A02750668	NA		N1	classicalSwine	N1.C.2.1
A/swine/North_Carolina/A02636350/2022	A02636350	NA		N1	classicalSwine	N1.C.2.1
A/swine/North_Carolina/A02750622/2022	A02750622	NA		N1	classicalSwine	N1.C.2.1
A/swine/Iowa/A02751095/2022	A02751095	NA		N1	classicalSwine	N1.C.2.1
A/swine/North_Carolina/A02636517/2022	A02636517	NA		N1	classicalSwine	N1.C.2.1
A/swine/North_Carolina/A02636518/2022	A02636518	NA		N1	classicalSwine	N1.C.2.1
A/swine/Iowa/A02751204/2022	A02751204	NA		N1	pdm	N1.P
A/swine/Iowa/A02636541/2022	A02636541	NA		N1	pdm	N1.P
A/swine/Nebraska/A02861229/2023	A02861229	NA		N1	pdm	N1.P
A/swine/Minnesota/A02711865/2022	A02711865	NA		N1	pdm	N1.P
A/swine/Minnesota/A02712152/2022	A02712152	NA		N1	pdm	N1.P
A/swine/Minnesota/A02710702/2022	A02710702	NA		N1	pdm	N1.P
A/swine/Iowa/A02524413/2022	A02524413	NA		N1	pdm	N1.P
A/swine/Iowa/A02751205/2022	A02751205	NA		N1	pdm	N1.P
A/swine/Iowa/A02751401/2022	A02751401	NA		N1	pdm	N1.P
A/swine/Iowa/A02750902/2022	A02750902	NA		N1	pdm	N1.P
A/swine/Iowa/A02751245/2022	A02751245	NA		N1	pdm	N1.P
A/swine/Minnesota/A02636681/2022	A02636681	NA		N1	pdm	N1.P
A/swine/Minnesota/A02712628/2022	A02712628	NA		N1	pdm	N1.P
A/swine/Nebraska/A02636353/2022	A02636353	NA		N1	pdm	N1.P
A/swine/Nebraska/A02711851/2022	A02711851	NA		N1	pdm	N1.P
A/swine/Nebraska/A02751165/2022	A02751165	NA		N1	pdm	N1.P
A/swine/Iowa/A02751399/2022	A02751399	NA		N1	pdm	N1.P
A/swine/Iowa/A02861268/2023	A02861268	NA		N1	pdm	N1.P
A/swine/Nebraska/A02751410/2022	A02751410	NA		N1	pdm	N1.P
A/swine/Iowa/A02751520/2023	A02751520	NA		N1	pdm	N1.P
A/swine/Oklahoma/A02978515/2023	A02978515	NA		N1	pdm	N1.P
A/swine/Iowa/A02751518/2023	A02751518	NA		N1	pdm	N1.P
A/swine/Iowa/A02751240/2022	A02751240	NA		N1	pdm	N1.P
A/swine/Iowa/A02750941/2022	A02750941	NA		N1	pdm	N1.P
A/swine/Nebraska/A02750732/2022	A02750732	NA		N1	pdm	N1.P
A/swine/Nebraska/A02751035/2022	A02751035	NA		N1	pdm	N1.P
A/swine/Nebraska/A02750786/2022	A02750786	NA		N1	pdm	N1.P
A/swine/Illinois/A02750856/2022	A02750856	NA		N1	pdm	N1.P
A/swine/Iowa/A02861841/2023	A02861841	NA		N1	pdm	N1.P
A/swine/Iowa/A02751225/2022	A02751225	NA		N1	pdm	N1.P
A/swine/Iowa/A02636622/2022	A02636622	NA		N1	pdm	N1.P
A/swine/Minnesota/A02712644/2023	A02712644	NA		N1	pdm	N1.P
A/swine/Missouri/A02750985/2022	A02750985	NA		N1	pdm	N1.P
A/swine/Iowa/A02861462/2023	A02861462	NA		N1	pdm	N1.P
A/swine/Missouri/A02751479/2023	A02751479	NA		N1	pdm	N1.P
A/swine/Missouri/A02751557/2023	A02751557	NA		N1	pdm	N1.P
A/swine/Iowa/A02861310/2023	A02861310	NA		N1	pdm	N1.P
A/swine/Missouri/A02861328/2023	A02861328	NA		N1	pdm	N1.P
A/swine/Iowa/A02861801/2023	A02861801	NA		N1	pdm	N1.P
A/swine/Missouri/A02751369/2023	A02751369	NA		N1	pdm	N1.P
A/swine/Missouri/A02861478/2023	A02861478	NA		N1	pdm	N1.P
A/swine/Iowa/A02861523/2023	A02861523	NA		N1	pdm	N1.P
A/swine/Ohio/A02751285/2022	A02751285	NA		N1	pdm	N1.P
A/swine/Missouri/A02861509/2023	A02861509	NA		N1	pdm	N1.P
A/swine/Missouri/A02751006/2022	A02751006	NA		N1	pdm	N1.P
A/swine/Missouri/A02751454/2023	A02751454	NA		N1	pdm	N1.P
A/swine/Missouri/A02861463/2023	A02861463	NA		N1	pdm	N1.P
A/swine/Missouri/A02750984/2022	A02750984	NA		N1	pdm	N1.P
A/swine/Iowa/A02750860/2022	A02750860	NA		N1	pdm	N1.P
A/swine/Iowa/A02750770/2022	A02750770	NA		N1	pdm	N1.P
A/swine/Missouri/A02750646/2022	A02750646	NA		N1	pdm	N1.P
A/swine/Iowa/A02750893/2022	A02750893	NA		N1	pdm	N1.P
A/swine/Iowa/A02750765/2022	A02750765	NA		N1	pdm	N1.P
A/swine/Minnesota/A02861434/2023	A02861434	NA		N1	pdm	N1.P
A/swine/Minnesota/A02978455/2023	A02978455	NA		N1	pdm	N1.P
A/swine/Minnesota/A02978500/2023	A02978500	NA		N1	pdm	N1.P
A/swine/Minnesota/A02861672/2023	A02861672	NA		N1	pdm	N1.P
A/swine/Iowa/A02861292/2023	A02861292	NA		N1	pdm	N1.P
A/swine/Wisconsin/A02751514/2023	A02751514	NA		N1	pdm	N1.P
A/swine/South_Dakota/A02861271/2023	A02861271	NA		N1	pdm	N1.P
A/swine/Iowa/A02751594/2023	A02751594	NA		N1	pdm	N1.P
A/swine/Iowa/A02751525/2023	A02751525	NA		N1	pdm	N1.P
A/swine/Minnesota/A02711599/2022	A02711599	NA		N1	pdm	N1.P
A/swine/Tennessee/A02524414/2022	A02524414	NA		N1	pdm	N1.P
A/swine/Ohio/A02861688/2023	A02861688	NA		N1	pdm	N1.P
A/swine/Iowa/A02861755/2023	A02861755	NA		N1	pdm	N1.P
A/swine/Missouri/A02861595/2023	A02861595	NA		N1	pdm	N1.P
A/swine/Illinois/A02861549/2023	A02861549	NA		N1	pdm	N1.P
A/swine/Illinois/A02861645/2023	A02861645	NA		N1	pdm	N1.P
A/swine/Illinois/A02861647/2023	A02861647	NA		N1	pdm	N1.P
A/swine/Pennsylvania/A02861308/2023	A02861308	NA		N1	pdm	N1.P
A/swine/Kansas/A02861399/2023	A02861399	NA		N1	pdm	N1.P
A/swine/Iowa/A02861468/2023	A02861468	NA		N1	pdm	N1.P
A/swine/Missouri/A02861583/2023	A02861583	NA		N1	pdm	N1.P
A/swine/Arkansas/A02861744/2023	A02861744	NA		N1	pdm	N1.P
A/swine/Minnesota/A02710708/2022	A02710708	NA		N1	pdm	N1.P
A/swine/Iowa/A02636441/2022	A02636441	NA		N1	pdm	N1.P
A/swine/Iowa/A02751092/2022	A02751092	NA		N1	pdm	N1.P
A/swine/Montana/A02861637/2023	A02861637	NA		N1	pdm	N1.P
A/swine/Oklahoma/A02711822/2022	A02711822	NA		N1	pdm	N1.P
A/swine/Minnesota/A02711866/2022	A02711866	NA		N1	pdm	N1.P
A/swine/Iowa/A02636461/2022	A02636461	NA		N1	pdm	N1.P
A/swine/Missouri/A02636683/2022	A02636683	NA		N1	pdm	N1.P
A/swine/Iowa/A02861802/2023	A02861802	NA		N1	pdm	N1.P
A/swine/Oklahoma/A02750854/2022	A02750854	NA		N1	pdm	N1.P
A/swine/Iowa/A02751404/2022	A02751404	NA		N1	pdm	N1.P
A/swine/Texas/A02750754/2022	A02750754	NA		N1	pdm	N1.P
A/swine/Iowa/A02751437/2022	A02751437	NA		N1	pdm	N1.P
A/swine/Iowa/A02751159/2022	A02751159	NA		N1	pdm	N1.P
A/swine/Minnesota/A02712167/2022	A02712167	NA		N1	pdm	N1.P
A/swine/Iowa/A02750904/2022	A02750904	NA		N1	pdm	N1.P
A/swine/Minnesota/A02712170/2022	A02712170	NA		N1	pdm	N1.P
A/swine/Iowa/A02751106/2022	A02751106	NA		N1	pdm	N1.P
A/swine/Iowa/A02751213/2022	A02751213	NA		N1	pdm	N1.P
A/swine/Minnesota/A02978421/2023	A02978421	NA		N1	pdm	N1.P
A/swine/Minnesota/A02978427/2023	A02978427	NA		N1	pdm	N1.P
A/swine/Kansas/A02711847/2022	A02711847	NA		N1	pdm	N1.P
A/swine/Oklahoma/A02711863/2022	A02711863	NA		N1	pdm	N1.P
A/swine/Kansas/A02978478/2023	A02978478	NA		N1	pdm	N1.P
A/swine/Iowa/A02751315/2022	A02751315	NA		N1	pdm	N1.P
A/swine/Iowa/A02861517/2023	A02861517	NA		N1	pdm	N1.P
A/swine/Kansas/A02711702/2022	A02711702	NA		N1	pdm	N1.P
A/swine/Utah/A02636367/2022	A02636367	NA		N1	pdm	N1.P
A/swine/Texas/A02978457/2023	A02978457	NA		N1	LAIV-Classical	N1.C.1.1
A/swine/Illinois/A02750711/2022	A02750711	NA		N1	LAIV-Classical	N1.C.1.1
A/swine/Iowa/A02751010/2022	A02751010	NA		N1	LAIV-Classical	N1.C.1.1
A/swine/Iowa/A02751107/2022	A02751107	NA		N1	LAIV-Classical	N1.C.1.1
A/swine/Iowa/A02636616/2022	A02636616	NA		N1	LAIV-Classical	N1.C.1.1
A/swine/Iowa/A02750850/2022	A02750850	NA		N1	LAIV-Classical	N1.C.1.1
A/swine/Iowa/A02636572/2022	A02636572	NA		N1	LAIV-Classical	N1.C.1.1
A/swine/Colorado/A02636469/2022	A02636469	NA		N1	LAIV-Classical	N1.C.1.1
A/swine/Oklahoma/A02246915/2022	A02246915	NA		N1	LAIV-Classical	N1.C.1.1
A/swine/Oklahoma/A02636662/2022	A02636662	NA		N1	LAIV-Classical	N1.C.1.1
A/swine/Pennsylvania/A02636588/2022	A02636588	NA		N1	LAIV-Classical	N1.C.1.1
A/swine/Kansas/A02636388/2022	A02636388	NA		N1	LAIV-Classical	N1.C.1.1
A/swine/Iowa/A02636511/2022	A02636511	NA		N1	classicalSwine	N1.C.3.1
A/swine/Iowa/A02750824/2022	A02750824	NA		N1	classicalSwine	N1.C.3.1
A/swine/Iowa/A02861245/2023	A02861245	NA		N1	classicalSwine	N1.C.3.1
A/swine/Iowa/A02861287/2023	A02861287	NA		N1	classicalSwine	N1.C.3.1
A/swine/Iowa/A02861272/2023	A02861272	NA		N1	classicalSwine	N1.C.3.1
A/swine/Iowa/A02861437/2023	A02861437	NA		N1	classicalSwine	N1.C.3.1
A/swine/Iowa/A02750766/2022	A02750766	NA		N1	classicalSwine	N1.C.3.1
A/swine/Iowa/A02751484/2022	A02751484	NA		N1	classicalSwine	N1.C.3.1
A/swine/Iowa/A02750935/2022	A02750935	NA		N1	classicalSwine	N1.C.3.1
A/swine/Iowa/A02750662/2022	A02750662	NA		N1	classicalSwine	N1.C.3.1
A/swine/Iowa/A02751040/2022	A02751040	NA		N1	classicalSwine	N1.C.3.1
A/swine/Missouri/A02636464/2022	A02636464	NA		N1	classicalSwine	N1.C.3.1
A/swine/Iowa/A02636477/2022	A02636477	NA		N1	classicalSwine	N1.C.3.1
A/swine/Arizona/A02636443/2022	A02636443	NA		N1	classicalSwine	N1.C.3.1
A/swine/Iowa/A02636395/2022	A02636395	NA		N1	classicalSwine	N1.C.3.1
A/swine/Iowa/A02636357/2022	A02636357	NA		N1	classicalSwine	N1.C.3.1
A/swine/Iowa/A02636366/2022	A02636366	NA		N1	classicalSwine	N1.C.3.1
A/swine/Iowa/A02636496/2022	A02636496	NA		N1	classicalSwine	N1.C.3.1
A/swine/Illinois/A02636392/2022	A02636392	NA		N1	classicalSwine	N1.C.3.1
A/swine/Ohio/A02751220/2022	A02751220	NA		N1	classicalSwine	N1.C.3.1
A/swine/Ohio/OH22-2942/2022		NA		N1	classicalSwine	N1.C.3.1
A/swine/Ohio/OH22-12951/2022		NA		N1	classicalSwine	N1.C.3.1
A/swine/Ohio/OH22-450/2022		NA		N1	classicalSwine	N1.C.3.1
A/swine/Ohio/OH22-88/2022		NA		N1	classicalSwine	N1.C.3.1
A/swine/Ohio/OH22-89/2022		NA		N1	classicalSwine	N1.C.3.1
A/swine/Ohio/OH22-15510/2022		NA		N1	classicalSwine	N1.C.3.1
A/swine/Ohio/OH22-4646/2022		NA		N1	classicalSwine	N1.C.3.1
A/swine/Ohio/A02750744/2022	A02750744	NA		N1	classicalSwine	N1.C.3.1
A/swine/Minnesota/A02711856/2022	A02711856	NA		N1	classicalSwine	N1.C.3.1
A/swine/Minnesota/A02750883/2022	A02750883	NA		N1	classicalSwine	N1.C.3.1
A/swine/Minnesota/A02711798/2022	A02711798	NA		N1	classicalSwine	N1.C.3.1
A/swine/Minnesota/A02711831/2022	A02711831	NA		N1	classicalSwine	N1.C.3.1
A/swine/Minnesota/A02711832/2022	A02711832	NA		N1	classicalSwine	N1.C.3.1
A/swine/Minnesota/A02636645/2022	A02636645	NA		N1	classicalSwine	N1.C.3.1
A/swine/Iowa/A02636478/2022	A02636478	NA		N1	classicalSwine	N1.C.3.1
A/swine/Minnesota/A02246917/2022	A02246917	NA		N1	classicalSwine	N1.C.3.1
A/swine/Iowa/A02711703/2022	A02711703	NA		N1	classicalSwine	N1.C.3.1
A/swine/Iowa/A02861776/2023	A02861776	NA		N1	classicalSwine	N1.C.3.1
A/swine/Iowa/A02861544/2023	A02861544	NA		N1	classicalSwine	N1.C.3.1
A/swine/Iowa/A02751250/2022	A02751250	NA		N1	classicalSwine	N1.C.3.1
A/swine/Iowa/A02861696/2023	A02861696	NA		N1	classicalSwine	N1.C.3.1
A/swine/Minnesota/A02978525/2023	A02978525	NA		N1	classicalSwine	N1.C.3.1
A/swine/Iowa/A02636677/2022	A02636677	NA		N1	classicalSwine	N1.C.3.1
A/swine/North_Carolina/A02751508/2023	A02751508	NA		N1	classicalSwine	N1.C.3.2
A/swine/North_Carolina/A02524411/2022	A02524411	NA		N1	classicalSwine	N1.C.3.2
A/swine/North_Carolina/A02751379/2023	A02751379	NA		N1	classicalSwine	N1.C.3.2
A/swine/North_Carolina/A02636515/2022	A02636515	NA		N1	classicalSwine	N1.C.3.2
A/swine/North_Carolina/A02246916/2022	A02246916	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02750867/2022	A02750867	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02751322/2022	A02751322	NA		N1	classicalSwine	N1.C.3.2
A/swine/North_Carolina/A02636421/2022	A02636421	NA		N1	classicalSwine	N1.C.3.2
A/swine/North_Carolina/A02636453/2022	A02636453	NA		N1	classicalSwine	N1.C.3.2
A/swine/North_Carolina/A02750631/2022	A02750631	NA		N1	classicalSwine	N1.C.3.2
A/swine/North_Carolina/A02711869/2022	A02711869	NA		N1	classicalSwine	N1.C.3.2
A/swine/Indiana/A02861618/2023	A02861618	NA		N1	classicalSwine	N1.C.3.2
A/swine/Indiana/A02861582/2023	A02861582	NA		N1	classicalSwine	N1.C.3.2
A/swine/North_Carolina/A02751595/2023	A02751595	NA		N1	classicalSwine	N1.C.3.2
A/swine/North_Carolina/A02636562/2022	A02636562	NA		N1	classicalSwine	N1.C.3.2
A/swine/North_Carolina/A02750642/2022	A02750642	NA		N1	classicalSwine	N1.C.3.2
A/swine/North_Carolina/A02751226/2022	A02751226	NA		N1	classicalSwine	N1.C.3.2
A/swine/Indiana/A02751558/2023	A02751558	NA		N1	classicalSwine	N1.C.3.2
A/swine/North_Carolina/A02861488/2023	A02861488	NA		N1	classicalSwine	N1.C.3.2
A/swine/North_Carolina/A02751390/2022	A02751390	NA		N1	classicalSwine	N1.C.3.2
A/swine/North_Carolina/A02636599/2022	A02636599	NA		N1	classicalSwine	N1.C.3.2
A/swine/North_Carolina/A02636609/2022	A02636609	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02636494/2022	A02636494	NA		N1	classicalSwine	N1.C.3.2
A/swine/North_Carolina/A02636563/2022	A02636563	NA		N1	classicalSwine	N1.C.3.2
A/swine/North_Carolina/A02711697/2022	A02711697	NA		N1	classicalSwine	N1.C.3.2
A/swine/North_Carolina/A02636594/2022	A02636594	NA		N1	classicalSwine	N1.C.3.2
A/swine/North_Carolina/A02861282/2023	A02861282	NA		N1	classicalSwine	N1.C.3.2
A/swine/Minnesota/A02711868/2022	A02711868	NA		N1	classicalSwine	N1.C.3.1
A/swine/Virginia/A02636522/2022	A02636522	NA		N1	classicalSwine	N1.C.3.2
A/swine/North_Carolina/A02711814/2022	A02711814	NA		N1	classicalSwine	N1.C.3.2
A/swine/North_Carolina/A02711867/2022	A02711867	NA		N1	classicalSwine	N1.C.3.2
A/swine/North_Carolina/A02861740/2023	A02861740	NA		N1	classicalSwine	N1.C.3.2
A/swine/North_Carolina/A02861742/2023	A02861742	NA		N1	classicalSwine	N1.C.3.2
A/swine/Indiana/A02751049/2022	A02751049	NA		N1	classicalSwine	N1.C.3.2
A/swine/North_Carolina/A02751255/2022	A02751255	NA		N1	classicalSwine	N1.C.3.2
A/swine/North_Carolina/A02861457/2023	A02861457	NA		N1	classicalSwine	N1.C.3.2
A/swine/North_Carolina/A02712172/2022	A02712172	NA		N1	classicalSwine	N1.C.3.2
A/swine/North_Carolina/A02751229/2022	A02751229	NA		N1	classicalSwine	N1.C.3.2
A/swine/North_Carolina/A02751364/2023	A02751364	NA		N1	classicalSwine	N1.C.3.2
A/swine/North_Carolina/A02751101/2022	A02751101	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02751469/2023	A02751469	NA		N1	classicalSwine	N1.C.3.2
A/swine/North_Carolina/A02861227/2023	A02861227	NA		N1	classicalSwine	N1.C.3.2
A/swine/North_Carolina/A02751443/2022	A02751443	NA		N1	classicalSwine	N1.C.3.2
A/swine/North_Carolina/A02751350/2022	A02751350	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02861513/2023	A02861513	NA		N1	classicalSwine	N1.C.3.2
A/swine/North_Carolina/A02861789/2023	A02861789	NA		N1	classicalSwine	N1.C.3.2
A/swine/Missouri/A02750853/2022	A02750853	NA		N1	classicalSwine	N1.C.3.2
A/swine/Missouri/A02750727/2022	A02750727	NA		N1	classicalSwine	N1.C.3.2
A/swine/Missouri/A02750742/2022	A02750742	NA		N1	classicalSwine	N1.C.3.2
A/swine/North_Carolina/A02750849/2022	A02750849	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02861527/2023	A02861527	NA		N1	classicalSwine	N1.C.3.2
A/swine/North_Carolina/A02978532/2023	A02978532	NA		N1	classicalSwine	N1.C.3.2
A/swine/North_Carolina/A02712153/2022	A02712153	NA		N1	classicalSwine	N1.C.3.2
A/swine/North_Carolina/A02861485/2023	A02861485	NA		N1	classicalSwine	N1.C.3.2
A/swine/North_Carolina/A02751378/2023	A02751378	NA		N1	classicalSwine	N1.C.3.2
A/swine/North_Carolina/A02861639/2023	A02861639	NA		N1	classicalSwine	N1.C.3.2
A/swine/North_Carolina/A02861674/2023	A02861674	NA		N1	classicalSwine	N1.C.3.2
A/swine/Missouri/A02750703/2022	A02750703	NA		N1	classicalSwine	N1.C.3.2
A/swine/Missouri/A02750852/2022	A02750852	NA		N1	classicalSwine	N1.C.3.2
A/swine/North_Carolina/A02750921/2022	A02750921	NA		N1	classicalSwine	N1.C.3.2
