accession	barcode	segment_name	space	segment_subtype	clade	gl_clade
A/swine/Iowa/A02525360/2021	A02525360	NA		N1	classicalSwine	N1.C.3.1
A/swine/Iowa/A02636037/2021	A02636037	NA		N1	classicalSwine	N1.C.3.1
A/swine/Iowa/A02636068/2021	A02636068	NA		N1	classicalSwine	N1.C.3.1
A/swine/Iowa/A02525242/2021	A02525242	NA		N1	classicalSwine	N1.C.3.1
A/swine/Iowa/A02525386/2021	A02525386	NA		N1	classicalSwine	N1.C.3.1
A/swine/Iowa/A02636048/2021	A02636048	NA		N1	classicalSwine	N1.C.3.1
A/swine/Iowa/A02525317/2021	A02525317	NA		N1	classicalSwine	N1.C.3.1
A/swine/Iowa/A02635825/2021	A02635825	NA		N1	classicalSwine	N1.C.3.1
A/swine/Iowa/A02525264/2021	A02525264	NA		N1	classicalSwine	N1.C.3.1
A/swine/Iowa/A02525152/2021	A02525152	NA		N1	classicalSwine	N1.C.3.1
A/swine/Iowa/A02635760/2021	A02635760	NA		N1	classicalSwine	N1.C.3.1
A/swine/Arizona/A02636443/2022	A02636443	NA		N1	classicalSwine	N1.C.3.1
A/swine/Iowa/A02636395/2022	A02636395	NA		N1	classicalSwine	N1.C.3.1
A/swine/Iowa/A02636001/2021	A02636001	NA		N1	classicalSwine	N1.C.3.1
A/swine/Iowa/A02636477/2022	A02636477	NA		N1	classicalSwine	N1.C.3.1
A/swine/Iowa/A02635843/2021	A02635843	NA		N1	classicalSwine	N1.C.3.1
A/swine/Iowa/A02525307/2021	A02525307	NA		N1	classicalSwine	N1.C.3.1
A/swine/Iowa/A02525133/2021	A02525133	NA		N1	classicalSwine	N1.C.3.1
A/swine/Missouri/A02636464/2022	A02636464	NA		N1	classicalSwine	N1.C.3.1
A/swine/Iowa/A02750766/2022	A02750766	NA		N1	classicalSwine	N1.C.3.1
A/swine/Iowa/A02636164/2021	A02636164	NA		N1	classicalSwine	N1.C.3.1
A/swine/Iowa/A02750662/2022	A02750662	NA		N1	classicalSwine	N1.C.3.1
A/swine/Iowa/A02636167/2021	A02636167	NA		N1	classicalSwine	N1.C.3.1
A/swine/Iowa/A02636511/2022	A02636511	NA		N1	classicalSwine	N1.C.3.1
A/swine/Iowa/A02750824/2022	A02750824	NA		N1	classicalSwine	N1.C.3.1
A/swine/Iowa/A02636297/2021	A02636297	NA		N1	classicalSwine	N1.C.3.1
A/swine/Iowa/A02636138/2021	A02636138	NA		N1	classicalSwine	N1.C.3.1
A/swine/Iowa/A02635718/2021	A02635718	NA		N1	classicalSwine	N1.C.3.1
A/swine/Iowa/A02636317/2021	A02636317	NA		N1	classicalSwine	N1.C.3.1
A/swine/Iowa/A02636313/2021	A02636313	NA		N1	classicalSwine	N1.C.3.1
A/swine/Iowa/A02636357/2022	A02636357	NA		N1	classicalSwine	N1.C.3.1
A/swine/Iowa/A02636366/2022	A02636366	NA		N1	classicalSwine	N1.C.3.1
A/swine/Iowa/A02636061/2021	A02636061	NA		N1	classicalSwine	N1.C.3.1
A/swine/Iowa/A02635822/2021	A02635822	NA		N1	classicalSwine	N1.C.3.1
A/swine/Iowa/A02636161/2021	A02636161	NA		N1	classicalSwine	N1.C.3.1
A/swine/Iowa/A02636040/2021	A02636040	NA		N1	classicalSwine	N1.C.3.1
A/swine/Iowa/A02635873/2021	A02635873	NA		N1	classicalSwine	N1.C.3.1
A/swine/Iowa/A02636003/2021	A02636003	NA		N1	classicalSwine	N1.C.3.1
A/swine/Iowa/A02636180/2021	A02636180	NA		N1	classicalSwine	N1.C.3.1
A/swine/Iowa/A02636496/2022	A02636496	NA		N1	classicalSwine	N1.C.3.1
A/swine/Iowa/A02636314/2021	A02636314	NA		N1	classicalSwine	N1.C.3.1
A/swine/Iowa/A02248202/2021	A02248202	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02635909/2021	A02635909	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02635808/2021	A02635808	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02525230/2021	A02525230	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02525039/2021	A02525039	NA		N1	classicalSwine	N1.C.3.2
A/swine/Minnesota/A02246839/2021	A02246839	NA		N1	classicalSwine	N1.C.3.2
A/swine/North_Carolina/A02636344/2021	A02636344	NA		N1	classicalSwine	N1.C.3.2
A/swine/North_Carolina/A02636562/2022	A02636562	NA		N1	classicalSwine	N1.C.3.2
A/swine/North_Carolina/A02750642/2022	A02750642	NA		N1	classicalSwine	N1.C.3.2
A/swine/North_Carolina/A02711869/2022	A02711869	NA		N1	classicalSwine	N1.C.3.2
A/swine/North_Carolina/A02636563/2022	A02636563	NA		N1	classicalSwine	N1.C.3.2
A/swine/North_Carolina/A02636594/2022	A02636594	NA		N1	classicalSwine	N1.C.3.2
A/swine/North_Carolina/A02636581/2021	A02636581	NA		N1	classicalSwine	N1.C.3.2
A/swine/North_Carolina/A02711697/2022	A02711697	NA		N1	classicalSwine	N1.C.3.2
A/swine/North_Carolina/A02750921/2022	A02750921	NA		N1	classicalSwine	N1.C.3.2
A/swine/Missouri/A02750727/2022	A02750727	NA		N1	classicalSwine	N1.C.3.2
A/swine/Missouri/A02750742/2022	A02750742	NA		N1	classicalSwine	N1.C.3.2
A/swine/North_Carolina/A02750849/2022	A02750849	NA		N1	classicalSwine	N1.C.3.2
A/swine/Missouri/A02750852/2022	A02750852	NA		N1	classicalSwine	N1.C.3.2
A/swine/Missouri/A02750703/2022	A02750703	NA		N1	classicalSwine	N1.C.3.2
A/swine/North_Carolina/A02712153/2022	A02712153	NA		N1	classicalSwine	N1.C.3.2
A/swine/Missouri/A02750853/2022	A02750853	NA		N1	classicalSwine	N1.C.3.2
A/swine/North_Carolina/A02711867/2022	A02711867	NA		N1	classicalSwine	N1.C.3.2
A/swine/Virginia/A02636522/2022	A02636522	NA		N1	classicalSwine	N1.C.3.2
A/swine/North_Carolina/A02711814/2022	A02711814	NA		N1	classicalSwine	N1.C.3.2
A/swine/North_Carolina/A02636539/2021	A02636539	NA		N1	classicalSwine	N1.C.3.2
A/swine/North_Carolina/A02750715/2022	A02750715	NA		N1	classicalSwine	N1.C.3.2
A/swine/North_Carolina/A02750627/2022	A02750627	NA		N1	classicalSwine	N1.C.3.2
A/swine/Indiana/A02750630/2022	A02750630	NA		N1	classicalSwine	N1.C.3.2
A/swine/North_Carolina/A02750651/2022	A02750651	NA		N1	classicalSwine	N1.C.3.2
A/swine/North_Carolina/A02750689/2022	A02750689	NA		N1	classicalSwine	N1.C.3.2
A/swine/North_Carolina/A02750701/2022	A02750701	NA		N1	classicalSwine	N1.C.3.2
A/swine/North_Carolina/A02750760/2022	A02750760	NA		N1	classicalSwine	N1.C.3.2
A/swine/North_Carolina/A02636599/2022	A02636599	NA		N1	classicalSwine	N1.C.3.2
A/swine/North_Carolina/A02636609/2022	A02636609	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02636494/2022	A02636494	NA		N1	classicalSwine	N1.C.3.2
A/swine/North_Carolina/A02525308/2021	A02525308	NA		N1	classicalSwine	N1.C.3.2
A/swine/North_Carolina/A02750631/2022	A02750631	NA		N1	classicalSwine	N1.C.3.2
A/swine/North_Carolina/A02636515/2022	A02636515	NA		N1	classicalSwine	N1.C.3.2
A/swine/North_Carolina/A02636122/2021	A02636122	NA		N1	classicalSwine	N1.C.3.2
A/swine/North_Carolina/A02636421/2022	A02636421	NA		N1	classicalSwine	N1.C.3.2
A/swine/North_Carolina/A02636453/2022	A02636453	NA		N1	classicalSwine	N1.C.3.2
A/swine/North_Carolina/A02248194/2021	A02248194	NA		N1	classicalSwine	N1.C.3.2
A/swine/North_Carolina/A02636580/2021	A02636580	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02750867/2022	A02750867	NA		N1	classicalSwine	N1.C.3.2
A/swine/North_Carolina/A02246984/2021	A02246984	NA		N1	classicalSwine	N1.C.3.2
A/swine/North_Carolina/A02246916/2022	A02246916	NA		N1	classicalSwine	N1.C.3.2
A/swine/North_Carolina/A02524411/2022	A02524411	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02635838/2021	A02635838	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02636573/2022	A02636573	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02636506/2022	A02636506	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02750634/2022	A02750634	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02750625/2022	A02750625	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02636632/2022	A02636632	NA		N1	classicalSwine	N1.C.3.2
A/swine/Minnesota/A02750623/2022	A02750623	NA		N1	classicalSwine	N1.C.3.2
A/swine/Minnesota/A02712157/2022	A02712157	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02750780/2022	A02750780	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02750783/2022	A02750783	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02750885/2022	A02750885	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02750895/2022	A02750895	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02750846/2022	A02750846	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02750769/2022	A02750769	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02750823/2022	A02750823	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02750647/2022	A02750647	NA		N1	classicalSwine	N1.C.3.2
A/swine/South_Dakota/A02711817/2022	A02711817	NA		N1	classicalSwine	N1.C.3.2
A/swine/Minnesota/A02711848/2022	A02711848	NA		N1	classicalSwine	N1.C.3.2
A/swine/Wyoming/A02711819/2022	A02711819	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02750870/2022	A02750870	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02750782/2022	A02750782	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02750889/2022	A02750889	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02636570/2021	A02636570	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02636377/2022	A02636377	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02636376/2022	A02636376	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02635804/2021	A02635804	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02635994/2021	A02635994	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02636008/2021	A02636008	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02635934/2021	A02635934	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02636131/2021	A02636131	NA		N1	classicalSwine	N1.C.3.2
A/swine/South_Dakota/A02635819/2021	A02635819	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02635845/2021	A02635845	NA		N1	classicalSwine	N1.C.3.2
A/swine/Minnesota/A02245864/2021	A02245864	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02525315/2021	A02525315	NA		N1	classicalSwine	N1.C.3.2
A/swine/Minnesota/A02635707/2021	A02635707	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02525314/2021	A02525314	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02525156/2021	A02525156	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02525084/2021	A02525084	NA		N1	classicalSwine	N1.C.3.2
A/swine/Minnesota/A02525073/2021	A02525073	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02635911/2021	A02635911	NA		N1	classicalSwine	N1.C.3.2
A/swine/Nebraska/A02635754/2021	A02635754	NA		N1	classicalSwine	N1.C.3.2
A/swine/Nebraska/A02635720/2021	A02635720	NA		N1	classicalSwine	N1.C.3.2
A/swine/Nebraska/A02525312/2021	A02525312	NA		N1	classicalSwine	N1.C.3.2
A/swine/Nebraska/A02635891/2021	A02635891	NA		N1	classicalSwine	N1.C.3.2
A/swine/Kansas/A02636331/2022	A02636331	NA		N1	classicalSwine	N1.C.3.2
A/swine/Illinois/A02636467/2022	A02636467	NA		N1	classicalSwine	N1.C.3.2
A/swine/Minnesota/A02636636/2022	A02636636	NA		N1	classicalSwine	N1.C.3.2
A/swine/Nebraska/A02636471/2022	A02636471	NA		N1	classicalSwine	N1.C.3.2
A/swine/South_Dakota/A01678669/2022	A01678669	NA		N1	classicalSwine	N1.C.3.2
A/swine/Missouri/A02636077/2021	A02636077	NA		N1	classicalSwine	N1.C.3.2
A/swine/North_Dakota/A02636156/2021	A02636156	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02525265/2021	A02525265	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02636140/2021	A02636140	NA		N1	classicalSwine	N1.C.3.2
A/swine/Missouri/A02525065/2021	A02525065	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02635955/2021	A02635955	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02635844/2021	A02635844	NA		N1	classicalSwine	N1.C.3.2
A/swine/Nebraska/A02635872/2021	A02635872	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02635965/2021	A02635965	NA		N1	classicalSwine	N1.C.3.2
A/swine/Nebraska/A02525256/2021	A02525256	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02525313/2021	A02525313	NA		N1	classicalSwine	N1.C.3.2
A/swine/Nebraska/A02525367/2021	A02525367	NA		N1	classicalSwine	N1.C.3.2
A/swine/Nebraska/A02635827/2021	A02635827	NA		N1	classicalSwine	N1.C.3.2
A/swine/Nebraska/A02635830/2021	A02635830	NA		N1	classicalSwine	N1.C.3.2
A/swine/Minnesota/A02635908/2021	A02635908	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02635915/2021	A02635915	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02636360/2022	A02636360	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02636684/2022	A02636684	NA		N1	classicalSwine	N1.C.3.2
A/swine/Minnesota/A02711873/2022	A02711873	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02750685/2022	A02750685	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02636600/2022	A02636600	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02750657/2022	A02750657	NA		N1	classicalSwine	N1.C.3.2
A/swine/Minnesota/A02711816/2022	A02711816	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02636385/2022	A02636385	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02636434/2022	A02636434	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02636178/2021	A02636178	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02636508/2022	A02636508	NA		N1	classicalSwine	N1.C.3.2
A/swine/South_Dakota/A02750735/2022	A02750735	NA		N1	classicalSwine	N1.C.3.2
A/swine/Minnesota/A02711870/2022	A02711870	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02636390/2022	A02636390	NA		N1	classicalSwine	N1.C.3.2
A/swine/Minnesota/A02248192/2021	A02248192	NA		N1	classicalSwine	N1.C.3.2
A/swine/Nebraska/A02636117/2021	A02636117	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02635719/2021	A02635719	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02525345/2021	A02525345	NA		N1	classicalSwine	N1.C.3.2
A/swine/Minnesota/A02248037/2021	A02248037	NA		N1	classicalSwine	N1.C.3.2
A/swine/Minnesota/A02248067/2021	A02248067	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02635881/2021	A02635881	NA		N1	classicalSwine	N1.C.3.2
A/swine/Minnesota/A02710691/2021	A02710691	NA		N1	classicalSwine	N1.C.3.2
A/swine/Minnesota/A02248191/2021	A02248191	NA		N1	classicalSwine	N1.C.3.2
A/swine/Minnesota/A02248203/2021	A02248203	NA		N1	classicalSwine	N1.C.3.2
A/swine/Minnesota/A02248048/2021	A02248048	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02636372/2022	A02636372	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02636373/2022	A02636373	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02635992/2021	A02635992	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02635996/2021	A02635996	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02525354/2021	A02525354	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02635823/2021	A02635823	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02635892/2021	A02635892	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02635781/2021	A02635781	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02525216/2021	A02525216	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02525356/2021	A02525356	NA		N1	classicalSwine	N1.C.3.2
A/swine/Minnesota/A02525091/2021	A02525091	NA		N1	classicalSwine	N1.C.3.2
A/swine/Minnesota/A02525348/2021	A02525348	NA		N1	classicalSwine	N1.C.3.2
A/swine/Minnesota/A02525371/2021	A02525371	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02525217/2021	A02525217	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02636439/2022	A02636439	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02636442/2022	A02636442	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02750621/2022	A02750621	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02636139/2021	A02636139	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02636601/2022	A02636601	NA		N1	classicalSwine	N1.C.3.2
A/swine/Kentucky/A02636582/2021	A02636582	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02636462/2022	A02636462	NA		N1	classicalSwine	N1.C.3.2
A/swine/Illinois/A02636452/2022	A02636452	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02636114/2021	A02636114	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02636145/2021	A02636145	NA		N1	classicalSwine	N1.C.3.2
A/swine/Minnesota/A02246459/2021	A02246459	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02636324/2021	A02636324	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02635782/2021	A02635782	NA		N1	classicalSwine	N1.C.3.2
A/swine/Minnesota/A02248061/2021	A02248061	NA		N1	classicalSwine	N1.C.3.2
A/swine/Minnesota/A02635876/2021	A02635876	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02246979/2021	A02246979	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02636171/2021	A02636171	NA		N1	classicalSwine	N1.C.3.2
A/swine/Minnesota/A02636433/2022	A02636433	NA		N1	classicalSwine	N1.C.3.2
A/swine/Minnesota/A02248205/2021	A02248205	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02636312/2021	A02636312	NA		N1	classicalSwine	N1.C.3.2
A/swine/Minnesota/A02248053/2021	A02248053	NA		N1	classicalSwine	N1.C.3.2
A/swine/Minnesota/A02245881/2021	A02245881	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02636015/2021	A02636015	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02525291/2021	A02525291	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02636136/2021	A02636136	NA		N1	classicalSwine	N1.C.3.2
A/swine/Minnesota/A02636450/2022	A02636450	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02635723/2021	A02635723	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02525389/2021	A02525389	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02525174/2021	A02525174	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02525186/2021	A02525186	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02525134/2021	A02525134	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02525219/2021	A02525219	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02525112/2021	A02525112	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02525090/2021	A02525090	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02245880/2021	A02245880	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02246972/2021	A02246972	NA		N1	classicalSwine	N1.C.3.2
A/swine/Minnesota/A02711801/2022	A02711801	NA		N1	classicalSwine	N1.C.3.2
A/swine/Minnesota/A02635821/2021	A02635821	NA		N1	classicalSwine	N1.C.3.2
A/swine/Minnesota/A02636088/2021	A02636088	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02635964/2021	A02635964	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02635785/2021	A02635785	NA		N1	classicalSwine	N1.C.3.2
A/swine/Minnesota/A02246978/2021	A02246978	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02635917/2021	A02635917	NA		N1	classicalSwine	N1.C.3.2
A/swine/Minnesota/A02635889/2021	A02635889	NA		N1	classicalSwine	N1.C.3.2
A/swine/Minnesota/A02246843/2021	A02246843	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02636149/2021	A02636149	NA		N1	classicalSwine	N1.C.3.2
A/swine/Minnesota/A02248076/2021	A02248076	NA		N1	classicalSwine	N1.C.3.2
A/swine/Minnesota/A02248039/2021	A02248039	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02636137/2021	A02636137	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02636063/2021	A02636063	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02636449/2022	A02636449	NA		N1	classicalSwine	N1.C.3.2
A/swine/Illinois/A02636429/2022	A02636429	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02750838/2022	A02750838	NA		N1	classicalSwine	N1.C.3.2
A/swine/Indiana/A02636638/2022	A02636638	NA		N1	classicalSwine	N1.C.3.2
A/swine/Indiana/A02636695/2022	A02636695	NA		N1	classicalSwine	N1.C.3.2
A/swine/Indiana/A02636526/2022	A02636526	NA		N1	classicalSwine	N1.C.3.2
A/swine/Missouri/A02636628/2022	A02636628	NA		N1	classicalSwine	N1.C.3.2
A/swine/Indiana/A02750739/2022	A02750739	NA		N1	classicalSwine	N1.C.3.2
A/swine/Indiana/A02636651/2022	A02636651	NA		N1	classicalSwine	N1.C.3.2
A/swine/South_Dakota/A02636437/2022	A02636437	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02750767/2022	A02750767	NA		N1	classicalSwine	N1.C.3.2
A/swine/Missouri/A02750733/2022	A02750733	NA		N1	classicalSwine	N1.C.3.2
A/swine/Missouri/A02750787/2022	A02750787	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02750905/2022	A02750905	NA		N1	classicalSwine	N1.C.3.2
A/swine/Missouri/A02750743/2022	A02750743	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02636064/2021	A02636064	NA		N1	classicalSwine	N1.C.3.2
A/swine/Iowa/A02636342/2021	A02636342	NA		N1	classicalSwine	N1.C.3.2
A/swine/Ohio/A02635913/2021	A02635913	NA		N2	2002B	2002B
A/swine/Ohio/A02635995/2021	A02635995	NA		N2	2002B	2002B
A/swine/Iowa/A02525399/2021	A02525399	NA		N2	2002B	2002B
A/swine/Minnesota/A02248062/2021	A02248062	NA		N2	2002B	2002B
A/swine/Minnesota/A02711696/2022	A02711696	NA		N2	2002B	2002B
A/swine/Iowa/A02636181/2021	A02636181	NA		N2	2002B	2002B
A/swine/Iowa/A02635834/2021	A02635834	NA		N2	2002B	2002B
A/swine/Iowa/A02635839/2021	A02635839	NA		N2	2002B	2002B
A/swine/Minnesota/A02636470/2022	A02636470	NA		N2	2002B	2002B
A/swine/Iowa/A02750861/2022	A02750861	NA		N2	2002B	2002B
A/swine/Iowa/A02750916/2022	A02750916	NA		N2	2002B	2002B
A/swine/Iowa/A02525378/2021	A02525378	NA		N2	2002B	2002B
A/swine/Iowa/A02635784/2021	A02635784	NA		N2	2002B	2002B
A/swine/Iowa/A02635849/2021	A02635849	NA		N2	2002B	2002B
A/swine/Iowa/A02635890/2021	A02635890	NA		N2	2002B	2002B
A/swine/Iowa/A02635814/2021	A02635814	NA		N2	2002B	2002B
A/swine/Iowa/A02525290/2021	A02525290	NA		N2	2002B	2002B
A/swine/Iowa/A02636356/2022	A02636356	NA		N2	2002B	2002B
A/swine/Iowa/A02636647/2022	A02636647	NA		N2	2002B	2002B
A/swine/Iowa/A02750661/2022	A02750661	NA		N2	2002B	2002B
A/swine/Iowa/A02750719/2022	A02750719	NA		N2	2002B	2002B
A/swine/Missouri/A02750643/2022	A02750643	NA		N2	2002B	2002B
A/swine/North_Carolina/A02636370/2022	A02636370	NA		N2	2002B	2002B
A/swine/North_Carolina/A02635963/2021	A02635963	NA		N2	2002B	2002B
A/swine/North_Carolina/A02525368/2021	A02525368	NA		N2	2002B	2002B
A/swine/Ohio/A02636456/2022	A02636456	NA		N2	2002B	2002B
A/swine/North_Carolina/A02636343/2021	A02636343	NA		N2	2002B	2002B
A/swine/Iowa/A02636475/2022	A02636475	NA		N2	2002B	2002B
A/swine/Wyoming/A02636435/2022	A02636435	NA		N2	2002B	2002B
A/swine/Iowa/A02636457/2022	A02636457	NA		N2	2002B	2002B
A/swine/Illinois/A02636111/2021	A02636111	NA		N2	2002B	2002B
A/swine/Wyoming/A02525343/2021	A02525343	NA		N2	2002B	2002B
A/swine/Illinois/A02525086/2021	A02525086	NA		N2	2002B	2002B
A/swine/Iowa/A02636593/2022	A02636593	NA		N2	2002B	2002B
A/swine/Iowa/A02636288/2022	A02636288	NA		N2	2002B	2002B
A/swine/Nebraska/A02636042/2021	A02636042	NA		N2	2002B	2002B
A/swine/Indiana/A02636150/2021	A02636150	NA		N2	2002B	2002B
A/swine/Indiana/A02635833/2021	A02635833	NA		N2	2002B	2002B
A/swine/Minnesota/A02636074/2021	A02636074	NA		N2	2002B	2002B
A/swine/Iowa/A02525114/2021	A02525114	NA		N2	2002B	2002B
A/swine/Iowa/A02636436/2022	A02636436	NA		N2	2002B	2002B
A/swine/Illinois/A02636387/2022	A02636387	NA		N2	2002B	2002B
A/swine/Illinois/A02525224/2021	A02525224	NA		N2	2002B	2002B
A/swine/Iowa/A02636648/2022	A02636648	NA		N2	2002B	2002B
A/swine/Iowa/A02636305/2021	A02636305	NA		N2	2002B	2002B
A/swine/Indiana/A02525077/2021	A02525077	NA		N2	2002B	2002B
A/swine/Indiana/A02635997/2021	A02635997	NA		N2	2002B	2002B
A/swine/Ohio/A02636017/2021	A02636017	NA		N2	2002B	2002B
A/swine/Indiana/A02525188/2021	A02525188	NA		N2	2002B	2002B
A/swine/Missouri/A02636185/2021	A02636185	NA		N2	2002B	2002B
A/swine/Missouri/A02636089/2021	A02636089	NA		N2	2002B	2002B
A/swine/Missouri/A02636129/2021	A02636129	NA		N2	2002B	2002B
A/swine/Missouri/A02525123/2021	A02525123	NA		N2	2002B	2002B
A/swine/Iowa/A02525173/2021	A02525173	NA		N2	2002B	2002B
A/swine/Iowa/A02636382/2022	A02636382	NA		N2	2002B	2002B
A/swine/Iowa/A02636481/2022	A02636481	NA		N2	2002B	2002B
A/swine/Iowa/A02636096/2021	A02636096	NA		N2	2002B	2002B
