"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2014","FIRST OF JUN","","STATE","NEBRASKA","31","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","3,000,000",""
"SURVEY","2014","FIRST OF JUN","","STATE","NEBRASKA","31","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","390,000",""
"SURVEY","2014","FIRST OF JUN","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","7,600,000",""
"SURVEY","2014","FIRST OF JUN","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","860,000",""
"SURVEY","2014","FIRST OF JUN","","STATE","OHIO","39","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","1,870,000",""
"SURVEY","2014","FIRST OF JUN","","STATE","OHIO","39","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","165,000",""
"SURVEY","2014","FIRST OF JUN","","STATE","OKLAHOMA","40","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","1,890,000",""
"SURVEY","2014","FIRST OF JUN","","STATE","OKLAHOMA","40","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","430,000",""
"SURVEY","2014","FIRST OF JUN","","STATE","OTHER STATES","","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","3,078,000",""
"SURVEY","2014","FIRST OF JUN","","STATE","OTHER STATES","","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","410,000",""
"SURVEY","2014","FIRST OF JUN","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","1,110,000",""
"SURVEY","2014","FIRST OF JUN","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","100,000",""
"SURVEY","2014","FIRST OF JUN","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","1,210,000",""
"SURVEY","2014","FIRST OF JUN","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","175,000",""
"SURVEY","2014","FIRST OF JUN","","STATE","TEXAS","48","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","670,000",""
"SURVEY","2014","FIRST OF JUN","","STATE","TEXAS","48","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","100,000",""
"SURVEY","2014","FIRST OF JUN","","STATE","UTAH","49","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","720,000",""
"SURVEY","2014","FIRST OF JUN","","STATE","UTAH","49","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","75,000",""
"SURVEY","2014","FIRST OF MAR","","STATE","COLORADO","08","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","680,000",""
"SURVEY","2014","FIRST OF MAR","","STATE","COLORADO","08","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","160,000",""
"SURVEY","2014","FIRST OF MAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","4,200,000",""
"SURVEY","2014","FIRST OF MAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","500,000",""
"SURVEY","2014","FIRST OF MAR","","STATE","INDIANA","18","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","3,350,000",""
"SURVEY","2014","FIRST OF MAR","","STATE","INDIANA","18","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","270,000",""
"SURVEY","2014","FIRST OF MAR","","STATE","IOWA","19","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","19,500,000",""
"SURVEY","2014","FIRST OF MAR","","STATE","IOWA","19","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","1,010,000",""
"SURVEY","2014","FIRST OF MAR","","STATE","KANSAS","20","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","1,630,000",""
"SURVEY","2014","FIRST OF MAR","","STATE","KANSAS","20","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","170,000",""
"SURVEY","2014","FIRST OF MAR","","STATE","MICHIGAN","26","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","1,000,000",""
"SURVEY","2014","FIRST OF MAR","","STATE","MICHIGAN","26","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","110,000",""
"SURVEY","2014","FIRST OF MAR","","STATE","MINNESOTA","27","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","7,500,000",""
"SURVEY","2014","FIRST OF MAR","","STATE","MINNESOTA","27","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","550,000",""
"SURVEY","2014","FIRST OF MAR","","STATE","MISSOURI","29","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","2,350,000",""
"SURVEY","2014","FIRST OF MAR","","STATE","MISSOURI","29","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","355,000",""
"SURVEY","2014","FIRST OF MAR","","STATE","NEBRASKA","31","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","3,000,000",""
"SURVEY","2014","FIRST OF MAR","","STATE","NEBRASKA","31","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","400,000",""
"SURVEY","2014","FIRST OF MAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","7,800,000",""
"SURVEY","2014","FIRST OF MAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","870,000",""
"SURVEY","2014","FIRST OF MAR","","STATE","OHIO","39","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","1,900,000",""
"SURVEY","2014","FIRST OF MAR","","STATE","OHIO","39","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","170,000",""
"SURVEY","2014","FIRST OF MAR","","STATE","OKLAHOMA","40","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","1,950,000",""
"SURVEY","2014","FIRST OF MAR","","STATE","OKLAHOMA","40","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","430,000",""
"SURVEY","2014","FIRST OF MAR","","STATE","OTHER STATES","","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","2,944,000",""
"SURVEY","2014","FIRST OF MAR","","STATE","OTHER STATES","","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","416,000",""
"SURVEY","2014","FIRST OF MAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","1,110,000",""
"SURVEY","2014","FIRST OF MAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","95,000",""
"SURVEY","2014","FIRST OF MAR","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","1,190,000",""
"SURVEY","2014","FIRST OF MAR","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","170,000",""
"SURVEY","2014","FIRST OF MAR","","STATE","TEXAS","48","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","530,000",""
"SURVEY","2014","FIRST OF MAR","","STATE","TEXAS","48","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","100,000",""
"SURVEY","2014","FIRST OF MAR","","STATE","UTAH","49","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","710,000",""
"SURVEY","2014","FIRST OF MAR","","STATE","UTAH","49","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","75,000",""
"SURVEY","2014","FIRST OF SEP","","STATE","COLORADO","08","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","710,000",""
"SURVEY","2014","FIRST OF SEP","","STATE","COLORADO","08","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","155,000",""
"SURVEY","2014","FIRST OF SEP","","STATE","ILLINOIS","17","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","4,650,000",""
"SURVEY","2014","FIRST OF SEP","","STATE","ILLINOIS","17","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","510,000",""
"SURVEY","2014","FIRST OF SEP","","STATE","INDIANA","18","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","3,600,000",""
"SURVEY","2014","FIRST OF SEP","","STATE","INDIANA","18","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","280,000",""
"SURVEY","2014","FIRST OF SEP","","STATE","IOWA","19","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","20,800,000",""
"SURVEY","2014","FIRST OF SEP","","STATE","IOWA","19","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","1,030,000",""
"SURVEY","2014","FIRST OF SEP","","STATE","KANSAS","20","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","1,820,000",""
"SURVEY","2014","FIRST OF SEP","","STATE","KANSAS","20","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","170,000",""
"SURVEY","2014","FIRST OF SEP","","STATE","MICHIGAN","26","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","1,030,000",""
"SURVEY","2014","FIRST OF SEP","","STATE","MICHIGAN","26","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","110,000",""
"SURVEY","2014","FIRST OF SEP","","STATE","MINNESOTA","27","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","7,750,000",""
"SURVEY","2014","FIRST OF SEP","","STATE","MINNESOTA","27","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","550,000",""
"SURVEY","2014","FIRST OF SEP","","STATE","MISSOURI","29","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","2,850,000",""
"SURVEY","2014","FIRST OF SEP","","STATE","MISSOURI","29","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","390,000",""
"SURVEY","2014","FIRST OF SEP","","STATE","NEBRASKA","31","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","3,100,000",""
"SURVEY","2014","FIRST OF SEP","","STATE","NEBRASKA","31","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","390,000",""
"SURVEY","2014","FIRST OF SEP","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","8,400,000",""
"SURVEY","2014","FIRST OF SEP","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","870,000",""
"SURVEY","2014","FIRST OF SEP","","STATE","OHIO","39","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","1,980,000",""
"SURVEY","2014","FIRST OF SEP","","STATE","OHIO","39","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","170,000",""
"SURVEY","2014","FIRST OF SEP","","STATE","OKLAHOMA","40","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","2,050,000",""
"SURVEY","2014","FIRST OF SEP","","STATE","OKLAHOMA","40","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","430,000",""
"SURVEY","2014","FIRST OF SEP","","STATE","OTHER STATES","","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","3,204,000",""
"SURVEY","2014","FIRST OF SEP","","STATE","OTHER STATES","","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","415,000",""
"SURVEY","2014","FIRST OF SEP","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","1,160,000",""
"SURVEY","2014","FIRST OF SEP","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","100,000",""
"SURVEY","2014","FIRST OF SEP","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","1,270,000",""
"SURVEY","2014","FIRST OF SEP","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","175,000",""
"SURVEY","2014","FIRST OF SEP","","STATE","TEXAS","48","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","770,000",""
"SURVEY","2014","FIRST OF SEP","","STATE","TEXAS","48","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","100,000",""
"SURVEY","2014","FIRST OF SEP","","STATE","UTAH","49","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","710,000",""
"SURVEY","2014","FIRST OF SEP","","STATE","UTAH","49","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","75,000",""
"SURVEY","2013","FIRST OF DEC","","STATE","ALABAMA","01","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","85,000",""
"SURVEY","2013","FIRST OF DEC","","STATE","ALABAMA","01","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","14,000",""
"SURVEY","2013","FIRST OF DEC","","STATE","ALASKA","02","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","1,000",""
"SURVEY","2013","FIRST OF DEC","","STATE","ALASKA","02","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","200",""
"SURVEY","2013","FIRST OF DEC","","STATE","ARIZONA","04","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","170,000",""
"SURVEY","2013","FIRST OF DEC","","STATE","ARIZONA","04","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","20,000",""
"SURVEY","2013","FIRST OF DEC","","STATE","ARKANSAS","05","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","115,000",""
"SURVEY","2013","FIRST OF DEC","","STATE","ARKANSAS","05","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","62,000",""
"SURVEY","2013","FIRST OF DEC","","STATE","CALIFORNIA","06","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","95,000",""
"SURVEY","2013","FIRST OF DEC","","STATE","CALIFORNIA","06","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","4,000",""
"SURVEY","2013","FIRST OF DEC","","STATE","COLORADO","08","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","690,000",""
"SURVEY","2013","FIRST OF DEC","","STATE","COLORADO","08","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","150,000",""
"SURVEY","2013","FIRST OF DEC","","STATE","CONNECTICUT","09","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","3,500",""
"SURVEY","2013","FIRST OF DEC","","STATE","CONNECTICUT","09","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","700",""
"SURVEY","2013","FIRST OF DEC","","STATE","DELAWARE","10","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","6,000",""
"SURVEY","2013","FIRST OF DEC","","STATE","DELAWARE","10","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","2,000",""
"SURVEY","2013","FIRST OF DEC","","STATE","FLORIDA","12","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","15,000",""
"SURVEY","2013","FIRST OF DEC","","STATE","FLORIDA","12","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","3,500",""
"SURVEY","2013","FIRST OF DEC","","STATE","GEORGIA","13","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","141,000",""
"SURVEY","2013","FIRST OF DEC","","STATE","GEORGIA","13","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","19,000",""
"SURVEY","2013","FIRST OF DEC","","STATE","HAWAII","15","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","11,500",""
"SURVEY","2013","FIRST OF DEC","","STATE","HAWAII","15","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","3,000",""
"SURVEY","2013","FIRST OF DEC","","STATE","IDAHO","16","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2013","FIRST OF DEC","","STATE","IDAHO","16","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2013","FIRST OF DEC","","STATE","ILLINOIS","17","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","4,550,000",""
"SURVEY","2013","FIRST OF DEC","","STATE","ILLINOIS","17","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","500,000",""
"SURVEY","2013","FIRST OF DEC","","STATE","INDIANA","18","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","3,650,000",""
"SURVEY","2013","FIRST OF DEC","","STATE","INDIANA","18","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","280,000",""
"SURVEY","2013","FIRST OF DEC","","STATE","IOWA","19","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","20,200,000",""
"SURVEY","2013","FIRST OF DEC","","STATE","IOWA","19","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","970,000",""
"SURVEY","2013","FIRST OF DEC","","STATE","KANSAS","20","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","1,750,000",""
"SURVEY","2013","FIRST OF DEC","","STATE","KANSAS","20","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","170,000",""
"SURVEY","2013","FIRST OF DEC","","STATE","KENTUCKY","21","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","315,000",""
"SURVEY","2013","FIRST OF DEC","","STATE","KENTUCKY","21","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","38,000",""
"SURVEY","2013","FIRST OF DEC","","STATE","LOUISIANA","22","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","8,000",""
"SURVEY","2013","FIRST OF DEC","","STATE","LOUISIANA","22","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","2,000",""
"SURVEY","2013","FIRST OF DEC","","STATE","MAINE","23","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","4,500",""
"SURVEY","2013","FIRST OF DEC","","STATE","MAINE","23","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","1,000",""
"SURVEY","2013","FIRST OF DEC","","STATE","MARYLAND","24","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","22,000",""
"SURVEY","2013","FIRST OF DEC","","STATE","MARYLAND","24","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","4,000",""
"SURVEY","2013","FIRST OF DEC","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","8,500",""
"SURVEY","2013","FIRST OF DEC","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","HOGS","HOGS, BREEDING - INVENTORY","TOTAL","NOT SPECIFIED","1,500",""
"SURVEY","2013","FIRST OF DEC","","STATE","MICHIGAN","26","","","","","","","00000000","","HOGS","HOGS - INVENTORY","TOTAL","NOT SPECIFIED","1,060,000",""
